dim_is_requested,ds_night,id_listing_anon,id_user_anon,m_effective_daily_price,m_pricing_cleaning_fee,dim_market,dim_lat,dim_lng,dim_room_type,dim_person_capacity,dim_is_instant_bookable,m_checkouts,m_reviews,days_since_last_booking,cancel_policy,image_quality_score,m_total_overall_rating,m_professional_pictures,dim_has_wireless_internet,ds_night_day_of_week,ds_night_day_of_year,ds_checkin_gap,ds_checkout_gap,occ_occupancy_plus_minus_7_ds_night,occ_occupancy_plus_minus_14_ds_night,occ_occupancy_trailing_90_ds,m_minimum_nights,m_maximum_nights,price_booked_most_recent,listing_m_listing_views_2_6_ds_night_decay,general_market_m_unique_searchers_0_6_ds_night,general_market_m_contacts_0_6_ds_night,general_market_m_reservation_requests_0_6_ds_night,m_available_listings_ds_night,list_count
FALSE,7/7/15,d2916be8-2afc-4ebf-9655-6a244d3183c1,c8824ea6-19e7-4f8b-85a4-7385076fbfb4,88.90914083,0,Paris,48.904266,2.811952,Entire home/apt,5,FALSE,0,0,NA,4,NA,0,0,1,2,188,7,7,0,0,0,1,1125,NA,0.266666667,2447.428571,770.4285714,160.1428571,22289,2
TRUE,7/4/15,10b24957-4d21-4a15-b7db-738f73fa895f,1e9a8842-673b-4211-a8b3-df49c994cea7,146.6666667,80,Los Angeles,34.097347,-118.28526,Entire home/apt,4,FALSE,69,33,0,4,0.610548,148,0,1,6,185,3,3,0.533333333,0.620689655,0.811594203,2,50,144,1.333333333,2104.857143,467.1428571,79.42857143,8337,1
TRUE,7/4/15,238768ad-9697-4155-b48d-8f4883058f92,b78ce353-7bfb-40f6-b974-36909a9b4e64,38,0,Los Angeles,34.02541,-118.406265,Shared room,1,FALSE,30,23,2,4,0.021307,112,0,1,6,185,7,7,0,0,0.680555556,1,1125,38,0.533333333,2104.857143,467.1428571,79.42857143,8337,2
FALSE,7/6/15,a1bd44bd-6456-40a0-8faf-02b9db248bfe,22586cec-9771-4ec4-8c7b-7413fbe3b27e,240,100,Los Angeles,34.029026,-118.48832,Entire home/apt,4,FALSE,1,0,27,3,0.806737,0,0,1,1,187,7,7,0,0,0.14893617,30,150,240,0,1779.857143,413.8571429,55.28571429,8984,1
TRUE,7/5/15,9f887e56-e825-45a8-92c9-d42d11d04719,a967b5fd-ec6c-4955-865c-c1f7bc58611d,130.0357018,33.821491,Paris,48.885242,2.337448,Entire home/apt,4,FALSE,6,4,36,4,0.192365,20,0,1,0,186,4,7,0.142857143,0.346153846,0.202898551,3,30,125,0,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/5/15,b9d66e62-bf57-4fac-8ef8-1a3dc34b05a9,4d937d96-c99d-496b-a23b-e4f906361ba7,61.6,0,Paris,48.82261,2.2462,Private room,2,FALSE,43,28,3,3,0.997969,135,17,1,0,186,7,7,0,0.115384615,0.2,2,1125,60,0.2,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/2/15,9879d4eb-2899-425e-916f-1706781390f6,7bd23317-0c31-4134-9371-4be72800c71c,42.84615385,0,Paris,48.867702,2.370431,Entire home/apt,2,FALSE,5,3,26,4,NA,14,0,1,4,183,7,7,0,0,0.888888889,1,1125,50,2.066666667,2397,676.7142857,144,20407,1
FALSE,7/3/15,4c64d512-a4dc-4567-937c-5d99822009dc,d65719b0-d19d-4c1d-a5f6-eba82a1c3832,66.1142457,16.82707214,Paris,48.894474,2.333993,Entire home/apt,2,FALSE,12,9,186,4,0.968217,33,13,1,5,184,7,7,0,0,0,2,25,75,0,2542,666.4285714,150.2857143,21544,1
FALSE,7/5/15,1fd04110-1fcf-46de-abb0-3b133da2f6c8,cbcd16bf-87bf-4f37-8aff-15b62337336d,84.58281117,28.04512024,Paris,48.895554,2.241213,Entire home/apt,3,TRUE,2,0,4,5,0.830231,0,0,1,0,186,7,7,0,0,0.142857143,1,60,72,0,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/7/15,9208be80-816d-482d-9b53-442a1afb4d4f,24eeda98-7ba8-40e8-a2c3-1d0aecb8e8c3,222.2728521,111.959549,Paris,48.85803,2.300606,Entire home/apt,4,FALSE,0,0,160,5,0.983713,0,22,0,2,188,0,0,0,0,0,3,15,244,0.933333333,2447.428571,770.4285714,160.1428571,22289,1
FALSE,7/5/15,83fb117b-b361-4ecc-9dc8-859e92c3d612,773bf49e-6c40-4e8f-8aef-d1d3988bff36,116.160394,0,Paris,48.86504,2.331668,Entire home/apt,6,FALSE,13,7,122,5,0.784182,31,14,0,0,186,7,7,0,0,0.922222222,365,1125,113,0,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/2/15,7a6f6786-c42e-45ea-881d-346a570f03f7,fd76200e-22df-48ac-8490-993b52671236,175,65,Los Angeles,34.089424,-118.28508,Entire home/apt,4,FALSE,17,11,60,5,0.200002,46,0,1,4,183,7,7,0,0,0.023255814,2,30,175,0,1833.714286,404.2857143,62.28571429,8676,2
TRUE,7/3/15,06b4a189-a18d-4bf3-932d-8821c66164a1,f4793d11-28f6-41e3-8403-bba89fbd74f6,44,0,Los Angeles,33.81301,-118.3866,Shared room,1,FALSE,12,8,49,4,0.297631,35,0,1,5,184,7,7,0,0,0.31884058,1,1125,45,0.333333333,2047.571429,439.4285714,74,8411,1
FALSE,7/4/15,a6e13684-0213-43f8-ac17-1df77cb14763,5be3f7d5-6ebe-4666-87bd-78a49ecd7295,100,0,Los Angeles,34.090546,-117.89136,Private room,1,FALSE,0,0,NA,3,0.35673,0,0,0,6,185,7,7,0,0,0,1,1125,NA,0,2104.857143,467.1428571,79.42857143,8337,1
FALSE,7/6/15,f69e956a-c58f-4262-92ed-a960c6e4379f,82f1478c-170c-4d17-af7c-0307ad79b7d2,107,0,Los Angeles,34.07174,-118.263084,Private room,2,FALSE,1,0,302,3,0.998536,0,13,1,1,187,7,7,0,0,0,1,1125,107,0,1779.857143,413.8571429,55.28571429,8984,1
FALSE,7/7/15,55c6be81-e6fc-4a21-a562-33303885a6c0,59613846-708f-43e9-b8c8-bc7a9ee312ae,169,0,Los Angeles,34.123726,-118.15838,Private room,2,FALSE,1,1,348,5,NA,5,18,1,2,188,7,7,0,0,0,1,1125,123,0,1768.428571,448.1428571,62.71428571,8965,1
FALSE,7/4/15,c1bf40d4-b3cb-45da-89e8-b7cf7a57c120,82d10032-9026-4b41-a8d4-a62cbb864dbe,65,67.85713959,Los Angeles,34.06947,-118.34292,Private room,2,FALSE,4,3,12,5,0.802046,14,0,1,6,185,7,7,0,0.24137931,0.102272727,3,30,85,0,2104.857143,467.1428571,79.42857143,8337,1
TRUE,7/3/15,9b32aa44-376c-47dc-8c0a-5909273cbd40,237b0fc7-03dc-4eb8-aff3-9140453ec145,158.414768,33.34092781,Paris,48.86077,2.302135,Entire home/apt,2,FALSE,11,10,18,5,0.316236,48,0,1,5,184,4,6,0.214285714,0.260869565,0.391891892,3,10,171,0,2542,666.4285714,150.2857143,21544,1
FALSE,7/4/15,36314a1b-ea7b-4eb3-87f8-50b88378ba96,4dbbe713-7859-4111-a23a-b8a7433e7161,167.7251969,28.04512024,Paris,48.825016,2.351499,Entire home/apt,4,TRUE,9,6,26,3,0.693915,28,0,1,6,185,1,7,0.4,0.344827586,0.169491525,3,365,137,0.2,2643.285714,692.2857143,156.1428571,22088,1
TRUE,7/4/15,f415024c-9852-42d7-9f28-ec5d3ed42ace,a17b5b1a-846a-4463-9692-bc3c9904ef58,84,0,Paris,48.889095,2.356259,Entire home/apt,3,FALSE,0,0,233,4,0.736606,0,12,1,6,185,1,1,0,0,0,2,1125,101,0,2643.285714,692.2857143,156.1428571,22088,1
TRUE,7/5/15,a4916f23-4bca-412b-9c81-18da80b32698,84a7383b-c545-4380-a84c-474ff62b3bdc,92.33461555,56.32692226,Paris,48.897232,2.342298,Entire home/apt,6,FALSE,29,19,5,5,0.564143,79,0,1,0,186,7,7,0,0.137931034,0.111111111,2,30,164,0.466666667,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/3/15,4a61b41c-8990-4736-8342-6b85a5f6fe5d,4ed3a878-bf05-46f8-8d8e-d395c0f83f5b,67.71842335,13.5631533,Paris,48.86561,2.37689,Entire home/apt,2,FALSE,1,1,54,4,0.654751,5,14,1,5,184,7,7,0,0,0.034883721,2,5,75,0,2542,666.4285714,150.2857143,21544,1
TRUE,7/5/15,9f3d9fb3-e4e7-4a9c-987a-a3a0837dab10,131b2056-e3c7-4d40-a89f-34a06645e969,360.7023393,90.19064267,Paris,48.871727,2.327496,Entire home/apt,6,FALSE,25,17,11,3,NA,78,18,1,0,186,3,3,0.533333333,0.52173913,0.52173913,4,365,353,1.2,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/6/15,cc7e4139-f2e4-4fc7-a26f-c92e2614c12d,68611db6-efd5-4d01-8453-1c6554695563,78.29977683,0,Paris,48.88677,2.38632,Entire home/apt,2,FALSE,0,0,251,3,0.788553,0,0,1,1,187,7,7,0,0,0,1,1125,89,0,2471.142857,656.5714286,142.8571429,22228,1
FALSE,7/1/15,8dbdcd41-9b65-4ea0-a23c-f6e3024579ec,3808edfe-6b3b-4317-b6eb-9ef0c894c0b2,70,30,San Francisco,37.770428,-122.43856,Shared room,5,FALSE,15,6,25,4,0.802279,29,0,1,3,182,7,7,0,0,0.365591398,30,500,50,0,945.4285714,119.1428571,21.71428571,2285,14
TRUE,7/3/15,54022988-a848-42c9-9524-bf436dddcb8a,0206b11a-6d5f-4ccb-9ed5-79513bf69bc5,190,100,Los Angeles,34.092003,-118.22249,Entire home/apt,8,FALSE,0,0,NA,4,NA,0,0,1,5,184,7,7,0,0,0,1,1125,NA,2.733333333,2047.571429,439.4285714,74,8411,1
FALSE,7/3/15,01035766-5d88-4d9e-a575-388e30de44ba,4315b634-4b5d-493e-9d4f-3ec648f965fa,82.64280712,31.41053391,Paris,48.83894,2.353003,Entire home/apt,2,FALSE,18,10,5,5,0.041789,30,0,1,5,184,7,7,0,0,0.098901099,1,1125,82,1.6,2542,666.4285714,150.2857143,21544,1
TRUE,7/4/15,31e8922a-90e5-4d11-94ad-b0a8ba2e5599,d59f3cd2-6488-45c9-b8fc-835111470338,54.41176471,0,Paris,48.704903,2.196946,Entire home/apt,3,FALSE,1,0,235,4,0.522791,0,0,1,6,185,7,7,0,0,0,1,1125,76,2.733333333,2643.285714,692.2857143,156.1428571,22088,2
FALSE,7/3/15,c95142b7-479f-4164-b6fa-3bc85049d8df,c56aa4b0-18f3-4e0b-b6b3-a2f1012766cd,55.09520475,61.69926453,Paris,48.992203,2.270474,Private room,2,FALSE,0,0,5,3,0.920201,0,0,1,5,184,5,7,0,0,0,1,1125,54,0,2542,666.4285714,150.2857143,21544,1
FALSE,7/7/15,8780b3a8-60d1-409e-8f44-23d65c1a354c,aa5fb5b3-c8c6-4686-b396-3ab3ea91061a,350,0,San Francisco,37.772533,-122.434814,Entire home/apt,2,FALSE,0,0,NA,3,0.443805,0,0,0,2,188,7,7,0,0,0,1,1125,NA,0,932.4285714,140.5714286,27.71428571,2268,1
FALSE,7/3/15,69b2069d-cf8f-49a7-b559-9619dbe86a7d,ee7901a6-79d5-4d69-bacf-e4bca976a66a,125,0,Los Angeles,34.077194,-118.2057,Private room,1,FALSE,0,0,NA,3,0.484863,0,0,1,5,184,7,7,0,0,0,1,1125,NA,0,2047.571429,439.4285714,74,8411,1
TRUE,7/3/15,b95b6e9d-a0f5-41c7-ad6e-20d7d47bfc53,7092841f-52f8-4331-9b00-827564bd0e5e,84.21633416,33.70199506,Paris,48.89788,2.332235,Entire home/apt,2,TRUE,28,14,14,5,0.604393,58,10,1,5,184,7,4,0.2,0.321428571,0.477272727,2,90,75,0.333333333,2542,666.4285714,150.2857143,21544,1
TRUE,7/5/15,190d8e3b-c7fa-4f82-9a07-93aafb64e400,0b89cf02-5cab-418c-8621-2a2552059448,79,25,San Francisco,37.734837,-122.46357,Private room,2,FALSE,31,16,39,5,0.533941,74,18,1,0,186,3,7,0,0.333333333,0.968253968,1,1125,55,1.2,959.8571429,124.7142857,25.28571429,2371,1
FALSE,7/1/15,1c8b27f1-58a9-4f21-bc17-997fc5e163c4,1427d1ab-58cd-416c-aa5c-3b2aed1c4540,90.12524165,28.04512024,Paris,48.886875,2.344577,Entire home/apt,2,FALSE,2,0,128,3,NA,0,0,1,3,182,7,7,0,0,0,1,1125,79,0,2311,627.5714286,140.2857143,20164,1
TRUE,7/2/15,351060e0-899d-4d59-baf5-cf341c245c2d,8967971f-21aa-44e3-8206-3482ca4dd731,143.128857,16.74228601,Paris,48.864403,2.356602,Entire home/apt,3,FALSE,28,18,5,3,0.993393,79,0,1,4,183,4,6,0.142857143,0.291666667,0.551724138,2,1125,131,1.133333333,2397,676.7142857,144,20407,2
TRUE,7/2/15,38dca0df-e3a6-45ee-8a47-5f323fffd3d9,f0442778-dc8a-4047-8c74-18ab2d263adf,136.2005619,45.39831421,Paris,48.871376,2.307017,Entire home/apt,4,TRUE,44,22,1,5,0.238876,90,0,1,4,183,4,7,0.2,0.24137931,0.232876712,2,1125,90,1.2,2397,676.7142857,144,20407,1
FALSE,7/2/15,8ee2fecb-9638-4dd3-b89a-a15a4d4f261b,dccab311-1848-40d2-a805-fd617c3fd72e,102.8142689,44.87219238,Paris,48.860867,2.344885,Entire home/apt,2,FALSE,56,29,10,4,0.629499,134,17,0,4,183,0,1,0.533333333,0.482758621,0.657894737,3,31,105,0,2397,676.7142857,144,20407,5
FALSE,7/3/15,323f6d72-b033-4085-8f7c-338547e106e0,ce8a385e-50d3-48d5-8222-69baeadda5a9,99.17136854,22.43609619,Paris,48.87272,2.378762,Entire home/apt,2,FALSE,0,0,0,4,0.989307,0,17,1,5,184,7,7,0,0,0,3,30,99,0,2542,666.4285714,150.2857143,21544,1
FALSE,7/4/15,91e1a856-8b9e-4c98-9ddf-d441e90f4323,5aed9b58-985c-4746-8233-c76520b3ee92,363.4045934,67.30828857,Paris,48.881042,2.339056,Entire home/apt,5,FALSE,1,1,NA,5,0.683482,5,21,1,6,185,2,7,0,0,0,5,14,NA,0,2643.285714,692.2857143,156.1428571,22088,2
FALSE,7/1/15,bfb717b1-b75d-4563-a9f2-c7100f7470e2,ac99fc57-59f8-4b45-9050-266da227403c,187.9441015,89.74438477,Paris,48.853672,2.370373,Entire home/apt,4,TRUE,18,12,5,5,NA,57,0,1,3,182,0,0,0.8,0.793103448,0.691358025,3,1125,159,0,2311,627.5714286,140.2857143,20164,3
FALSE,7/2/15,3dd30f67-0f67-435f-a649-8c016e5edc3b,1ea5735f-fd1a-41e1-ad94-59c3ecadbeef,164.0653228,112.180481,Paris,48.934048,2.460704,Entire home/apt,6,FALSE,2,1,97,4,0.240034,5,0,1,4,183,7,7,0,0.034482759,0.055555556,5,21,170,0.133333333,2397,676.7142857,144,20407,1
TRUE,7/2/15,dfdc1c21-8b50-44f9-9aa0-3704738a3e51,22ac3929-1551-46b7-a2ad-6017b3098f5f,86.17690872,22.34636919,Paris,48.878216,2.341051,Entire home/apt,3,FALSE,5,2,10,4,0.292667,10,0,1,4,183,7,7,0,0,0.202702703,4,15,89,0.066666667,2397,676.7142857,144,20407,1
TRUE,7/4/15,6f8e42f6-f9b5-411a-8daf-26fa7e554abb,5cc3f09e-16f8-4c78-bcb7-aa3437602acc,55.875,0,Paris,48.8301,2.341302,Private room,1,FALSE,17,13,11,4,0.274665,60,0,1,6,185,7,7,0,0,0.211111111,2,1125,52,0.8,2643.285714,692.2857143,156.1428571,22088,1
TRUE,7/7/15,1d875663-ce67-4562-9744-5bdbc9213e52,ebd98e15-288a-4f9f-97a6-e7dc2c723ef5,50.25,0,Paris,48.8974,2.346829,Entire home/apt,2,FALSE,4,2,264,3,0.674887,10,0,1,2,188,7,7,0,0,0,2,1125,78,0,2447.428571,770.4285714,160.1428571,22289,1
TRUE,7/4/15,54da18e1-eeb1-4c90-a366-1347205af218,5e317bc8-130d-43ba-95b3-9b5d90a56726,95,15,San Francisco,37.781895,-122.454506,Private room,2,FALSE,28,17,12,4,0.192442,79,0,1,6,185,2,2,0,0,0.666666667,3,22,65,0,1095.285714,128.5714286,28.14285714,2281,1
FALSE,7/4/15,65e01ab9-7b2c-4d17-af15-3b86e9d90121,69f89b89-a411-4faa-b90f-37b49c872757,400,100,Los Angeles,34.059517,-118.34753,Entire home/apt,5,FALSE,6,0,298,4,0.039285,0,0,1,6,185,7,7,0,0,0,3,14,400,0,2104.857143,467.1428571,79.42857143,8337,2
FALSE,7/7/15,4e17d37d-e953-4c29-a83b-4e60dfeb4436,d495e797-9d78-4ff8-b072-d12435edc3c8,100.0227834,22.39191055,Paris,48.84474,2.393578,Entire home/apt,3,FALSE,17,10,8,5,0.982808,42,22,1,2,188,7,7,0,0,0.111111111,1,28,115,0,2447.428571,770.4285714,160.1428571,22289,1
FALSE,7/7/15,cc0d7b0d-0dc4-45fd-a597-49aecfb2fea2,80298e53-dea3-4ac9-89df-f92676aece98,149,120,Los Angeles,33.77119,-118.186745,Entire home/apt,6,FALSE,0,0,NA,5,0.346168,0,0,1,2,188,7,7,0,0,0,30,365,NA,0.066666667,1768.428571,448.1428571,62.71428571,8965,6
TRUE,7/2/15,944320ce-ac5a-49be-8371-bf21ec93fd08,cbfe1926-2fdf-4e17-bf9a-9b986e48d553,48.83333333,0,Paris,48.83091,2.35635,Private room,2,FALSE,32,19,5,5,0.354445,91,0,1,4,183,5,1,0.533333333,0.586206897,0.358695652,5,14,49,0.4,2397,676.7142857,144,20407,1
TRUE,7/2/15,6f8e42f6-f9b5-411a-8daf-26fa7e554abb,5cc3f09e-16f8-4c78-bcb7-aa3437602acc,55.875,0,Paris,48.8301,2.341302,Private room,1,FALSE,17,13,9,4,0.274746,60,0,1,4,183,7,7,0,0,0.211111111,2,1125,52,1.133333333,2397,676.7142857,144,20407,1
TRUE,7/3/15,57ac53d8-1ad2-40ae-a3e4-f1191ec23c7b,e763ddba-fd5c-412b-9d95-ca562381b23e,95.5,0,Paris,48.85438,2.384931,Entire home/apt,2,FALSE,3,3,4,5,0.209009,10,0,1,5,184,7,2,0,0,0.086021505,2,15,93,0,2542,666.4285714,150.2857143,21544,1
FALSE,7/4/15,c85a192d-b3a1-4c6f-abc9-9592f8a8b938,3abdc636-7819-453e-abdc-afda295f7da0,129.7074856,0,Paris,48.89049,2.34421,Entire home/apt,3,FALSE,0,0,NA,3,0.283474,0,0,1,6,185,7,7,0,0,0,1,1125,NA,0,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/6/15,f02b2393-7ead-418f-ba7b-f024bd0e993c,a5e20676-cb8e-4252-b3d9-177814021b4e,200,100,San Francisco,37.783203,-122.44018,Entire home/apt,2,TRUE,6,1,71,5,0.277283,5,0,1,1,187,6,7,0,0,0.779220779,7,1125,83,0.333333333,927.5714286,122.5714286,26.14285714,2304,1
TRUE,7/7/15,5765dc3c-53d9-41b5-ae6f-8d6df4e918f2,c16399a8-4b9f-4d90-a13f-e83e33c069ef,50.30232558,69,Los Angeles,34.054626,-118.30274,Private room,2,TRUE,5,2,21,5,0.832989,8,0,1,2,188,7,7,0,0,0.184210526,2,75,64,0.133333333,1768.428571,448.1428571,62.71428571,8965,6
FALSE,7/1/15,7feed744-4442-45e6-9ca6-3fece148db56,856bc012-0cd8-4d5f-b991-555710b190be,49.45897408,0,Paris,48.932865,2.357051,Private room,2,FALSE,7,5,20,3,0.152545,25,0,1,3,182,7,7,0,0,0.027777778,1,1125,50,0,2311,627.5714286,140.2857143,20164,1
FALSE,7/2/15,31b5b48f-b6bb-4217-9253-d9d3724396ec,4427a4cc-39e0-4f10-8a44-54ee4d9a61e1,82.03266139,0,Paris,48.889847,2.339743,Entire home/apt,2,FALSE,3,1,426,4,NA,5,0,1,4,183,7,7,0,0,0,1,1125,110,0,2397,676.7142857,144,20407,1
TRUE,7/5/15,dcdd5bfd-5b10-4621-a611-342c7dbbd21d,0441d46a-fbf7-461a-9b7c-e526996510cc,118.2959267,22.52036666,Paris,48.85971,2.307955,Entire home/apt,2,FALSE,8,6,51,4,0.412706,30,2,1,0,186,7,7,0,0,0.378787879,2,21,111,0.133333333,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/7/15,f8ba74c9-d14d-4704-8f0a-177f92bed6d5,593816bb-d423-4516-8078-b13dd7902c0b,500,250,Los Angeles,34.039757,-118.642265,Entire home/apt,6,FALSE,0,0,NA,3,0.621835,0,0,1,2,188,7,7,0,0,0,30,365,NA,0,1768.428571,448.1428571,62.71428571,8965,1
FALSE,7/5/15,0a2de0a1-08fc-4fe0-810f-361651c90c4e,a7178281-4bb6-4a3b-bbaf-7133949be4b5,112.7770816,0,Paris,48.863667,2.357817,Entire home/apt,2,FALSE,0,0,NA,3,NA,0,15,0,0,186,7,7,0,0,0,1,1125,NA,0,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/1/15,201954b7-89a0-48f9-a6ef-8da7f7a13ee3,55e3a036-8eb3-4507-b7eb-1a689b18edc1,93.42250659,0,Paris,48.83776,2.319462,Entire home/apt,2,FALSE,0,0,NA,4,NA,0,0,1,3,182,7,7,0,0,0,5,1125,NA,0,2311,627.5714286,140.2857143,20164,1
TRUE,7/4/15,60791494-1676-4397-9b8d-16449f1fee12,109dc408-879f-476e-a9aa-cb6fec4a0158,205,0,San Francisco,37.742855,-122.41815,Entire home/apt,2,FALSE,22,17,14,3,0.914666,82,34,1,6,185,0,0,0.25,0.411764706,0.603448276,2,14,205,0,1095.285714,128.5714286,28.14285714,2281,1
FALSE,7/5/15,7102b392-1f6d-4ddf-805a-63cbaa6773e7,96f44f46-f9c0-42c0-8c87-4cf58966318c,95,0,Los Angeles,34.021534,-118.44373,Private room,2,FALSE,2,2,246,3,0.561947,10,0,1,0,186,7,7,0,0,0,1,1125,95,0,1837.571429,422.1428571,59.57142857,8809,1
TRUE,7/2/15,ade4e012-973b-4093-82ac-102e83068b5e,0f13175e-98d2-4c9f-a219-feb0631efab9,138.6134912,34.09207077,Paris,48.862404,2.340086,Entire home/apt,2,FALSE,28,18,14,5,0.952191,83,19,1,4,183,3,7,0,0,0.753623188,5,28,143,0,2397,676.7142857,144,20407,1
TRUE,7/5/15,c742498d-0426-4fd7-9ed3-9b769aa7b7c5,78a46a22-c320-46f3-8810-34812a662896,19.375,0,Los Angeles,34.2161,-118.53403,Shared room,4,FALSE,43,9,0,3,0.32436,29,0,1,0,186,5,7,0.133333333,0.310344828,0.421052632,1,1125,25,10.2,1837.571429,422.1428571,59.57142857,8809,9
TRUE,7/7/15,7249f0c7-d6a5-4e5f-bf7c-e995a21fd7d1,9acda9c3-dc42-494b-80dc-c6627317a5dd,246.6295107,67.11146792,Paris,48.880802,2.338182,Entire home/apt,7,FALSE,10,4,5,5,0.072543,19,0,1,2,188,4,7,0.2,0.344827586,0.144927536,2,30,204,0.4,2447.428571,770.4285714,160.1428571,22289,1
TRUE,7/6/15,9d94b505-529e-4dc6-a40e-b921fd750fa8,b8a3b564-05bf-4dfe-b6f7-34e964cec289,38,5,Los Angeles,33.799294,-118.122604,Shared room,2,TRUE,27,16,48,4,NA,78,13,1,1,187,7,7,0,0,0.294117647,1,1125,38,0.533333333,1779.857143,413.8571429,55.28571429,8984,1
FALSE,7/6/15,b243fdd2-a7a2-4378-9c27-2da795de8e4e,4316a5d8-ecb1-47df-8537-cc76aa424245,75,40,Los Angeles,34.061543,-118.29374,Private room,1,TRUE,5,2,19,5,0.065587,10,0,1,1,187,7,7,0,0,0.230769231,2,1125,70,0,1779.857143,413.8571429,55.28571429,8984,1
TRUE,7/2/15,455a7f90-0f20-4c47-b849-9a0d19ddfa3c,754a343a-57f0-4a23-8bfc-4661dad95977,66.33333333,0,Paris,48.862255,2.367083,Entire home/apt,2,FALSE,2,2,133,3,0.039525,9,0,1,4,183,7,3,0,0,0,1,1125,64,0,2397,676.7142857,144,20407,1
FALSE,7/5/15,9fcdb2bf-83d7-477f-83bd-9804ce43d5b6,148bd06a-5841-4757-80b8-c6f22facb776,107.1382275,33.65414429,Paris,48.865208,2.377095,Private room,2,FALSE,0,0,NA,4,0.903765,0,0,1,0,186,7,2,0,0,0,3,1125,NA,0,2426.428571,680.4285714,139.7142857,22177,2
FALSE,7/6/15,e8957c1b-6ac5-4d42-b87c-e2aab1131dab,744b55e6-eafa-45f0-a462-b167f99a9176,279.6420601,0,Paris,48.88814,2.346341,Entire home/apt,4,FALSE,0,0,NA,3,NA,0,0,1,1,187,7,7,0,0,NA,3,1125,NA,NA,2471.142857,656.5714286,142.8571429,22228,1
TRUE,7/1/15,98881383-3ad3-4ab4-8f29-4f8fd355f5da,eb2fc0fb-bbd9-4e16-a063-764875c6f2ac,311,150,San Francisco,37.80062,-122.41728,Entire home/apt,8,FALSE,63,38,3,5,NA,179,0,1,3,182,2,1,0.466666667,0.655172414,0.726190476,2,7,420,0.6,945.4285714,119.1428571,21.71428571,2285,1
FALSE,7/4/15,b0775644-b00e-4dd8-95e5-5d0d5abdf95a,8a5eac37-87f4-4d8c-b826-58c1b25ce9ea,111.816798,0,Paris,48.89138,2.347505,Entire home/apt,2,FALSE,2,1,339,3,0.966796,5,15,1,6,185,7,7,0,0,0,1,1125,94,0,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/5/15,fe135ba0-69ff-487d-9a2b-27b7102ead35,f89b916d-20bd-4f9d-889c-ecb45f60d2ce,499,120,San Francisco,37.783695,-122.485146,Entire home/apt,4,FALSE,0,0,NA,4,0.866785,0,0,1,0,186,7,7,0,0,0,4,1125,NA,0,959.8571429,124.7142857,25.28571429,2371,2
FALSE,7/6/15,a7d3c746-eecd-49a1-b227-662829f7f845,ac4c8a29-0637-4249-9ee0-dd88a08e1956,105,80,Los Angeles,34.135723,-118.160065,Shared room,4,FALSE,0,0,NA,3,0.102671,0,0,1,1,187,7,7,0,0,0,2,30,NA,0,1779.857143,413.8571429,55.28571429,8984,1
TRUE,7/2/15,36516003-7fdd-4d3b-b58d-820f05d73149,b38585fb-7b2d-4ebd-af0b-50d25ae13220,125,0,Paris,48.83407,2.328327,Entire home/apt,4,FALSE,44,29,41,4,0.094959,129,0,1,4,183,5,2,0.466666667,0.655172414,0.960526316,8,60,11,0.333333333,2397,676.7142857,144,20407,1
TRUE,7/7/15,afc12296-ea41-472f-a2ce-895b52eb0912,352a5402-641b-4260-a99e-d23da66feb78,79.5,0,Paris,48.87801,2.887966,Private room,4,FALSE,15,13,15,3,NA,56,0,1,2,188,7,2,0,0,0.135802469,1,30,79,0,2447.428571,770.4285714,160.1428571,22289,1
FALSE,7/1/15,8ae463da-311b-4c94-b21c-dcc5d7717a87,37428372-2bc9-478a-8808-f1693cca40b5,119,50,Los Angeles,33.988873,-118.42333,Entire home/apt,2,FALSE,40,26,52,4,0.598593,118,18,1,3,182,1,7,0.4,0.517241379,0.988888889,5,90,73,0.333333333,1658.142857,367.7142857,47.85714286,8955,1
FALSE,7/2/15,02e237b4-ccc1-4c07-bfaa-da74e161df5f,868026fe-e87e-49c1-a572-885ec764bea1,275,0,Los Angeles,34.01236,-118.49546,Entire home/apt,2,FALSE,44,19,14,5,0.868865,80,13,1,4,183,7,7,0,0,0.741573034,5,1125,250,0.466666667,1833.714286,404.2857143,62.28571429,8676,1
TRUE,7/2/15,238768ad-9697-4155-b48d-8f4883058f92,b78ce353-7bfb-40f6-b974-36909a9b4e64,38,0,Los Angeles,34.02541,-118.406265,Shared room,1,FALSE,30,23,0,4,NA,112,0,1,4,183,7,7,0,0,0.689189189,1,1125,38,0.8,1833.714286,404.2857143,62.28571429,8676,2
